startDate,scenario,date,region,overshoot,grp
1850,Historical,2006,Rest of global North,72279501.54063836,1.5C
1850,Historical,2006,Rest of global South overshoot,22801795.071871955,1.5C
1850,Historical,2007,USA,266002681.14930123,1.5C
1850,Historical,2007,EU and UK,145623010.54910213,1.5C
1850,Historical,2007,Rest of global North,76517629.46975206,1.5C
1850,Historical,2007,Rest of global South overshoot,24356719.198700733,1.5C
1850,Historical,2008,USA,273078704.5073013,1.5C
1850,Historical,2008,EU and UK,149245450.03325212,1.5C
1850,Historical,2008,Rest of global North,80732594.42878497,1.5C
1850,Historical,2008,Rest of global South overshoot,26000336.369129132,1.5C
1850,Historical,2009,USA,279431181.0953013,1.5C
1850,Historical,2009,EU and UK,152595308.72181213,1.5C
1850,Historical,2009,Rest of global North,84754760.11379555,1.5C
1850,Historical,2009,Rest of global South overshoot,27904437.769009303,1.5C
1850,Historical,2010,USA,286091748.7013013,1.5C
1850,Historical,2010,EU and UK,156074952.15079704,1.5C
1850,Historical,2010,Rest of global North,89013322.83972564,1.5C
1850,Historical,2010,Rest of global South overshoot,30040648.418679103,1.5C
1850,Historical,2011,USA,292644955.14330125,1.5C
1850,Historical,2011,EU and UK,159764973.48662654,1.5C
1850,Historical,2011,Rest of global North,93430422.32154384,1.5C
1850,Historical,2011,Rest of global South overshoot,32229591.3750642,1.5C
1850,Historical,2012,USA,299017824.52730125,1.5C
1850,Historical,2012,EU and UK,163575294.1387542,1.5C
1850,Historical,2012,Rest of global North,97924866.32909463,1.5C
1850,Historical,2012,Rest of global South overshoot,34499394.550734706,1.5C
1850,Historical,2013,USA,305482609.58730125,1.5C
1850,Historical,2013,EU and UK,167336545.89728284,1.5C
1850,Historical,2013,Rest of global North,102293766.60217325,1.5C
1850,Historical,2013,Rest of global South overshoot,36771802.868094206,1.5C
1850,Historical,2014,USA,311891945.94530123,1.5C
1850,Historical,2014,EU and UK,170987925.69889492,1.5C
1850,Historical,2014,Rest of global North,106503267.53539085,1.5C
1850,Historical,2014,Rest of global South overshoot,39069979.5589532,1.5C
1850,Historical,2015,USA,318113125.6043013,1.5C
1850,Historical,2015,EU and UK,174675384.48052493,1.5C
1850,Historical,2015,Rest of global North,110818024.14390974,1.5C
1850,Historical,2015,Rest of global South overshoot,41937409.9977042,1.5C
1850,Historical,2016,USA,324258199.80030125,1.5C
1850,Historical,2016,EU and UK,177816393.73137093,1.5C
1850,Historical,2016,Rest of global North,114455186.23636965,1.5C
1850,Historical,2016,Rest of global South overshoot,44518822.74408213,1.5C
1850,Historical,2017,USA,330423476.1963013,1.5C
1850,Historical,2017,EU and UK,181116076.991911,1.5C
1850,Historical,2017,Rest of global North,118062401.45453355,1.5C
1850,Historical,2017,Rest of global South overshoot,47080157.779841304,1.5C
1850,Historical,2018,USA,336632270.69930124,1.5C
1850,Historical,2018,EU and UK,185036609.88916898,1.5C
1850,Historical,2018,Rest of global North,121935290.11078501,1.5C
1850,Historical,2018,Rest of global South overshoot,49807504.851989396,1.5C
1850,Historical,2019,USA,342560937.62830126,1.5C
1850,Historical,2019,EU and UK,188831298.90380898,1.5C
1850,Historical,2019,Rest of global North,125761724.30042142,1.5C
1850,Historical,2019,Rest of global South overshoot,52552685.847132675,1.5C
1850,NetZero,2020,USA,348509409.33262885,1.5C
1850,NetZero,2020,EU and UK,192640634.17141095,1.5C
1850,NetZero,2020,Rest of global North,129588235.67208396,1.5C
1850,NetZero,2020,Rest of global South overshoot,55438437.215402454,1.5C
1850,NetZero,2021,USA,353541574.98135257,1.5C
1850,NetZero,2021,EU and UK,195935120.13326493,1.5C
1850,NetZero,2021,Rest of global North,132868957.91841945,1.5C
1850,NetZero,2021,Rest of global South overshoot,58028828.92847184,1.5C
1850,NetZero,2022,USA,357798159.75502527,1.5C
1850,NetZero,2022,EU and UK,198790601.24232566,1.5C
1850,NetZero,2022,Rest of global North,135680681.2476264,1.5C
1850,NetZero,2022,Rest of global South overshoot,60270977.63644497,1.5C
1850,NetZero,2023,USA,361398411.4745849,1.5C
1850,NetZero,2023,EU and UK,201259441.43292117,1.5C
1850,NetZero,2023,Rest of global North,138089656.76781127,1.5C
1850,NetZero,2023,Rest of global South overshoot,62198174.30198619,1.5C
1850,NetZero,2024,USA,364443341.7475615,1.5C
1850,NetZero,2024,EU and UK,203436899.2916564,1.5C
1850,NetZero,2024,Rest of global North,140153030.48276606,1.5C
1850,NetZero,2024,Rest of global South overshoot,63854658.57539044,1.5C
1850,NetZero,2025,USA,367018480.635057,1.5C
1850,NetZero,2025,EU and UK,205324653.04497018,1.5C
1850,NetZero,2025,Rest of global North,141920012.41459876,1.5C
1850,NetZero,2025,Rest of global South overshoot,65278275.59378171,1.5C
1850,NetZero,2026,USA,369196216.0287955,1.5C
1850,NetZero,2026,EU and UK,206956027.21420574,1.5C
1850,NetZero,2026,Rest of global North,143432889.4434346,1.5C
1850,NetZero,2026,Rest of global South overshoot,66501602.04023789,1.5C
1850,NetZero,2027,USA,371037803.01377547,1.5C
1850,NetZero,2027,EU and UK,208365818.73967347,1.5C
1850,NetZero,2027,Rest of global North,144727959.72107846,1.5C
1850,NetZero,2027,Rest of global South overshoot,67736889.59688364,1.5C
1850,NetZero,2028,USA,372595076.3579718,1.5C
1850,NetZero,2028,EU and UK,209584091.38439983,1.5C
1850,NetZero,2028,Rest of global North,145836390.11335704,1.5C
1850,NetZero,2028,Rest of global South overshoot,68855618.80236161,1.5C
1850,NetZero,2029,USA,373911892.4909353,1.5C
1850,NetZero,2029,EU and UK,210636802.35204744,1.5C
1850,NetZero,2029,Rest of global North,146784928.91450804,1.5C
1850,NetZero,2029,Rest of global South overshoot,69819729.66222152,1.5C
1850,NetZero,2030,USA,375025347.64680535,1.5C
1850,NetZero,2030,EU and UK,211546380.39985967,1.5C
1850,NetZero,2030,Rest of global North,147596524.240922,1.5C
1850,NetZero,2030,Rest of global South overshoot,70650507.38979062,1.5C
1850,NetZero,2031,USA,375966825.30421656,1.5C
1850,NetZero,2031,EU and UK,212332231.64795798,1.5C
1850,NetZero,2031,Rest of global North,148290859.51395714,1.5C
1850,NetZero,2031,Rest of global South overshoot,71366323.13567865,1.5C
1850,NetZero,2032,USA,376762859.2254355,1.5C
1850,NetZero,2032,EU and UK,213011150.40362647,1.5C
1850,NetZero,2032,Rest of global North,148884811.5839275,1.5C
1850,NetZero,2032,Rest of global South overshoot,71983034.79046279,1.5C
1850,NetZero,2033,USA,377435866.12014854,1.5C
1850,NetZero,2033,EU and UK,213597655.51078093,1.5C
1850,NetZero,2033,Rest of global North,149392843.5401415,1.5C
1850,NetZero,2033,Rest of global South overshoot,72514342.43215477,1.5C
1850,NetZero,2034,USA,378004785.11403775,1.5C
1850,NetZero,2034,EU and UK,214104297.15345216,1.5C
1850,NetZero,2034,Rest of global North,149827346.45502618,1.5C
1850,NetZero,2034,Rest of global South overshoot,72972079.67298555,1.5C
1850,NetZero,2035,USA,378485632.7030632,1.5C
1850,NetZero,2035,EU and UK,214541924.0042455,1.5C
1850,NetZero,2035,Rest of global North,150198934.18880117,1.5C
1850,NetZero,2035,Rest of global South overshoot,73366456.46771361,1.5C
1850,NetZero,2036,USA,378891968.7708426,1.5C
1850,NetZero,2036,EU and UK,214919914.72976732,1.5C
1850,NetZero,2036,Rest of global North,150516696.2415587,1.5C
1850,NetZero,2036,Rest of global South overshoot,73711519.52322467,1.5C
1850,NetZero,2037,USA,379235279.7978184,1.5C
1850,NetZero,2037,EU and UK,215246376.76640642,1.5C
1850,NetZero,2037,Rest of global North,150788415.83586136,1.5C
1850,NetZero,2037,Rest of global South overshoot,74010047.56897388,1.5C
1850,NetZero,2038,USA,379525292.89403355,1.5C
1850,NetZero,2038,EU and UK,215528317.64178565,1.5C
1850,NetZero,2038,Rest of global North,151020756.99617013,1.5C
1850,NetZero,2038,Rest of global South overshoot,74267440.89846697,1.5C
1850,NetZero,2039,USA,379770245.0423234,1.5C
1850,NetZero,2039,EU and UK,215771793.71088654,1.5C
1850,NetZero,2039,Rest of global North,151219424.23965365,1.5C
1850,NetZero,2039,Rest of global South overshoot,74489392.46500573,1.5C
1850,NetZero,2040,USA,379977108.65795445,1.5C
1850,NetZero,2040,EU and UK,215982039.1731578,1.5C
1850,NetZero,2040,Rest of global North,151389298.8286677,1.5C
1850,NetZero,2040,Rest of global South overshoot,74680804.94772145,1.5C
1850,NetZero,2041,USA,380151782.3826156,1.5C
1850,NetZero,2041,EU and UK,216163577.7852293,1.5C
1850,NetZero,2041,Rest of global North,151534555.697009,1.5C
1850,NetZero,2041,Rest of global South overshoot,74845901.05215448,1.5C
1850,NetZero,2042,USA,380299255.3966596,1.5C
1850,NetZero,2042,EU and UK,216320318.9336741,1.5C
1850,NetZero,2042,Rest of global North,151658764.77855417,1.5C
1850,NetZero,2042,Rest of global South overshoot,74988317.25915143,1.5C
1850,NetZero,2043,USA,380423748.15297127,1.5C
1850,NetZero,2043,EU and UK,216455640.48144284,1.5C
1850,NetZero,2043,Rest of global North,151764978.42688516,1.5C
1850,NetZero,2043,Rest of global South overshoot,75111184.1873852,1.5C
1850,NetZero,2044,USA,380528830.128358,1.5C
1850,NetZero,2044,EU and UK,216572460.89796624,1.5C
1850,NetZero,2044,Rest of global North,151855806.1356103,1.5C
1850,NetZero,2044,Rest of global South overshoot,75217197.20681417,1.5C
1850,NetZero,2045,USA,380617519.3310047,1.5C
1850,NetZero,2045,EU and UK,216673301.8312646,1.5C
1850,NetZero,2045,Rest of global North,151933478.70416307,1.5C
1850,NetZero,2045,Rest of global South overshoot,75308677.75335202,1.5C
1850,NetZero,2046,USA,380692366.5021729,1.5C
1850,NetZero,2046,EU and UK,216760342.31271237,1.5C
1850,NetZero,2046,Rest of global North,151999903.36243764,1.5C
1850,NetZero,2046,Rest of global South overshoot,75387626.1017288,1.5C
1850,NetZero,2047,USA,380755527.0812687,1.5C
1850,NetZero,2047,EU and UK,216835465.25020528,1.5C
1850,NetZero,2047,Rest of global North,152056710.53902194,1.5C
1850,NetZero,2047,Rest of global South overshoot,75455766.163331,1.5C
1850,NetZero,2048,USA,380808822.4143922,1.5C
1850,NetZero,2048,EU and UK,216900297.48027438,1.5C
1850,NetZero,2048,Rest of global North,152105293.70550573,1.5C
1850,NetZero,2048,Rest of global South overshoot,75514583.61375928,1.5C
1850,NetZero,2049,USA,380853791.23663,1.5C
1850,NetZero,2049,EU and UK,216956244.5052172,1.5C
1850,NetZero,2049,Rest of global North,152146843.82216433,1.5C
1850,NetZero,2049,Rest of global South overshoot,75565358.9216818,1.5C
1850,NetZero,2050,USA,380891733.14633,1.5C
1850,NetZero,2050,EU and UK,217004520.5218172,1.5C
1850,NetZero,2050,Rest of global North,152182378.9712643,1.5C
1850,NetZero,2050,Rest of global South overshoot,75609195.82638179,1.5C
1960,BAU,2020,USA,245405592.10407352,1.5C
1960,BAU,2020,EU and UK,133188071.01973121,1.5C
1960,BAU,2020,Rest of global North,130888798.64826685,1.5C
1960,BAU,2020,Rest of global South overshoot,53869352.726778954,1.5C
1960,BAU,2021,USA,251373209.50552434,1.5C
1960,BAU,2021,EU and UK,137192907.77801996,1.5C
1960,BAU,2021,Rest of global North,134710901.94764712,1.5C
1960,BAU,2021,Rest of global South overshoot,56838873.50675772,1.5C
1960,BAU,2022,USA,257359363.783432,1.5C
1960,BAU,2022,EU and UK,141212102.9913091,1.5C
1960,BAU,2022,Rest of global North,138528037.70353833,1.5C
1960,BAU,2022,Rest of global South overshoot,59884380.73470559,1.5C
1960,BAU,2023,USA,263363465.4772299,1.5C
1960,BAU,2023,EU and UK,145245513.15994814,1.5C
1960,BAU,2023,Rest of global North,142340502.91866368,1.5C
1960,BAU,2023,Rest of global South overshoot,63017419.08201141,1.5C
1960,BAU,2024,USA,269384943.87081236,1.5C
1960,BAU,2024,EU and UK,149292919.01410037,1.5C
1960,BAU,2024,Rest of global North,146148139.92518163,1.5C
1960,BAU,2024,Rest of global South overshoot,66708857.84168125,1.5C
1960,BAU,2025,USA,275423246.3964732,1.5C
1960,BAU,2025,EU and UK,153354088.2533629,1.5C
1960,BAU,2025,Rest of global North,149951032.42316064,1.5C
1960,BAU,2025,Rest of global South overshoot,70826073.13224229,1.5C
1960,BAU,2026,USA,281477838.0577987,1.5C
1960,BAU,2026,EU and UK,157428800.80300468,1.5C
1960,BAU,2026,Rest of global North,153749135.9793073,1.5C
1960,BAU,2026,Rest of global South overshoot,75023758.37797035,1.5C
1960,BAU,2027,USA,287548200.8709114,1.5C
1960,BAU,2027,EU and UK,161516857.86498663,1.5C
1960,BAU,2027,Rest of global North,157542474.18162575,1.5C
1960,BAU,2027,Rest of global South overshoot,79274918.86773115,1.5C
1960,BAU,2028,USA,293633833.3234831,1.5C
1960,BAU,2028,EU and UK,165618083.8462063,1.5C
1960,BAU,2028,Rest of global North,161331034.50811067,1.5C
1960,BAU,2028,Rest of global South overshoot,83591570.05839379,1.5C
1960,BAU,2029,USA,299734249.8509502,1.5C
1960,BAU,2029,EU and UK,169732325.21605122,1.5C
1960,BAU,2029,Rest of global North,165114823.60623488,1.5C
1960,BAU,2029,Rest of global South overshoot,87962204.93303902,1.5C
1960,BAU,2030,USA,305848980.3293849,1.5C
1960,BAU,2030,EU and UK,173859448.16617933,1.5C
1960,BAU,2030,Rest of global North,168893837.94709912,1.5C
1960,BAU,2030,Rest of global South overshoot,92398752.61638913,1.5C
1960,BAU,2030,China overshoot,1551137.3235148191,1.5C
1960,BAU,2031,USA,311977569.58449364,1.5C
1960,BAU,2031,EU and UK,177999335.95200235,1.5C
1960,BAU,2031,Rest of global North,172668079.40406647,1.5C
1960,BAU,2031,Rest of global South overshoot,96890448.73061942,1.5C
1960,BAU,2031,China overshoot,17729808.850153625,1.5C
1960,BAU,2032,USA,318119576.9162278,1.5C
1960,BAU,2032,EU and UK,182151886.32135648,1.5C
1960,BAU,2032,Rest of global North,176437546.9826373,1.5C
1960,BAU,2032,Rest of global South overshoot,101589266.62774645,1.5C
1960,BAU,2032,China overshoot,34407691.731221914,1.5C
1960,BAU,2033,USA,324274575.63851297,1.5C
1960,BAU,2033,EU and UK,186317009.20232394,1.5C
1960,BAU,2033,Rest of global North,180202241.21075484,1.5C
1960,BAU,2033,Rest of global South overshoot,106439797.59541637,1.5C
1960,BAU,2033,China overshoot,51584785.96671975,1.5C
1960,BAU,2034,USA,330442152.6336128,1.5C
1960,BAU,2034,EU and UK,190494624.70583314,1.5C
1960,BAU,2034,Rest of global North,183962161.80815348,1.5C
1960,BAU,2034,Rest of global South overshoot,111379513.87449147,1.5C
1960,BAU,2034,China overshoot,69261091.55664706,1.5C
1960,BAU,2035,USA,336621907.92066556,1.5C
1960,BAU,2035,EU and UK,194684661.44180182,1.5C
1960,BAU,2035,Rest of global North,187717308.92361593,1.5C
1960,BAU,2035,Rest of global South overshoot,116519588.97603764,1.5C
1960,BAU,2035,China overshoot,87436608.50100386,1.5C
1960,BAU,2036,USA,342813454.2379396,1.5C
1960,BAU,2036,EU and UK,198887055.12165442,1.5C
1960,BAU,2036,Rest of global North,191467682.47815892,1.5C
1960,BAU,2036,Rest of global South overshoot,122213557.89540605,1.5C
1960,BAU,2036,China overshoot,106111336.7997902,1.5C
1960,BAU,2037,USA,349016416.6383734,1.5C
1960,BAU,2037,EU and UK,203101747.4102818,1.5C
1960,BAU,2037,Rest of global North,195213282.51371178,1.5C
1960,BAU,2037,Rest of global South overshoot,128245831.91812918,1.5C
1960,BAU,2037,China overshoot,125285276.45300603,1.5C
1960,BAU,2038,USA,355230432.09797716,1.5C
1960,BAU,2038,EU and UK,207328684.98902744,1.5C
1960,BAU,2038,Rest of global North,198954109.00801575,1.5C
1960,BAU,2038,China overshoot,144958427.4606514,1.5C
1960,BAU,2038,Rest of global South overshoot,134895382.51190537,1.5C
1960,BAU,2039,USA,361455149.1366871,1.5C
1960,BAU,2039,EU and UK,211567818.79380858,1.5C
1960,BAU,2039,Rest of global North,202690161.97288716,1.5C
1960,BAU,2039,China overshoot,165130789.82272625,1.5C
1960,BAU,2039,Rest of global South overshoot,141765812.65690687,1.5C
1960,BAU,2040,USA,367690227.45127565,1.5C
1960,BAU,2040,EU and UK,215819103.39668587,1.5C
1960,BAU,2040,Rest of global North,206421441.40205318,1.5C
1960,BAU,2040,China overshoot,185802363.53923059,1.5C
1960,BAU,2040,Rest of global South overshoot,148718292.67365572,1.5C
1960,BAU,2041,USA,373935337.55993587,1.5C
1960,BAU,2041,EU and UK,220082496.50385466,1.5C
1960,BAU,2041,Rest of global North,210147947.29884386,1.5C
1960,BAU,2041,China overshoot,206973148.6101644,1.5C
1960,BAU,2041,Rest of global South overshoot,156019566.14097703,1.5C
1960,BAU,2042,USA,380190160.458167,1.5C
1960,BAU,2042,China overshoot,228643145.0355277,1.5C
1960,BAU,2042,EU and UK,224357958.54751766,1.5C
1960,BAU,2042,Rest of global North,213869679.66149136,1.5C
1960,BAU,2042,Rest of global South overshoot,163405997.20492032,1.5C
1960,BAU,2043,USA,386454387.2856033,1.5C
1960,BAU,2043,China overshoot,250812352.8153206,1.5C
1960,BAU,2043,EU and UK,228645452.35313,1.5C
1960,BAU,2043,Rest of global North,217586638.49093413,1.5C
1960,BAU,2043,Rest of global South overshoot,170875934.09313026,1.5C
1960,BAU,2044,USA,392727719.0034367,1.5C
1960,BAU,2044,China overshoot,273480771.949543,1.5C
1960,BAU,2044,EU and UK,232944942.86698475,1.5C
1960,BAU,2044,Rest of global North,221298823.78667405,1.5C
1960,BAU,2044,Rest of global South overshoot,178430526.14458063,1.5C
1960,BAU,2045,USA,399009866.0820981,1.5C
1960,BAU,2045,China overshoot,296648402.4381949,1.5C
1960,BAU,2045,EU and UK,237256396.93202657,1.5C
1960,BAU,2045,Rest of global North,225006235.5489755,1.5C
1960,BAU,2045,Rest of global South overshoot,186068773.07213494,1.5C
1960,BAU,2046,USA,405300548.1988697,1.5C
1960,BAU,2046,China overshoot,320315244.2812762,1.5C
1960,BAU,2046,EU and UK,241579783.10219175,1.5C
1960,BAU,2046,Rest of global North,228708873.7776982,1.5C
1960,BAU,2046,Rest of global South overshoot,193791522.3350266,1.5C
1960,BAU,2047,USA,411599493.94511294,1.5C
1960,BAU,2047,China overshoot,344481297.47878706,1.5C
1960,BAU,2047,EU and UK,245915071.48753455,1.5C
1960,BAU,2047,Rest of global North,232406738.47291654,1.5C
1960,BAU,2047,Rest of global South overshoot,201886213.81597996,1.5C
1960,BAU,2048,USA,417906440.54280674,1.5C
1960,BAU,2048,China overshoot,369146562.0307274,1.5C
1960,BAU,2048,EU and UK,250262233.62398443,1.5C
1960,BAU,2048,Rest of global North,236099829.63459104,1.5C
1960,BAU,2048,Rest of global South overshoot,210173999.38612428,1.5C
1960,BAU,2049,USA,424221133.57009965,1.5C
1960,BAU,2049,China overshoot,394311037.9370973,1.5C
1960,BAU,2049,EU and UK,254621242.36284876,1.5C
1960,BAU,2049,Rest of global North,239788147.2627427,1.5C
1960,BAU,2049,Rest of global South overshoot,218589408.88604084,1.5C
1960,BAU,2050,USA,430543326.69558877,1.5C
1960,BAU,2050,China overshoot,419974725.1978967,1.5C
